Warning: NaN result encountered.
         Current function value: nan
         Iterations: 0
         Function evaluations: 1
         Gradient evaluations: 1
         11354023 function calls (11182927 primitive calls) in 24.862 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.034    0.034 core.py:510(__pow__)
        1    0.000    0.000    0.000    0.000 core.py:518(BaseHeader)
        7    0.000    0.000    0.000    0.000 core.py:520(<listcomp>)
      438    0.000    0.000    0.006    0.000 core.py:522(__str__)
      361    0.002    0.000    1.157    0.003 core.py:525(__getitem__)
      683    0.000    0.000    0.003    0.000 core.py:526(__repr__)
     3572    0.009    0.000    0.044    0.000 core.py:531(_get_physical_type_id)
        2    0.000    0.000    0.000    0.000 core.py:535(__init__)
     3572    0.002    0.000    0.004    0.000 core.py:539(<listcomp>)
     5444    0.010    0.000    0.109    0.000 core.py:541(__getattr__)
        2    0.000    0.000    0.000    0.000 core.py:541(update_meta)
        2    0.000    0.000    0.000    0.000 core.py:552(<listcomp>)
       26    0.000    0.000    0.000    0.000 core.py:56(is_style_file)
        8    0.000    0.000    0.002    0.000 core.py:563(now)
     4419    0.001    0.000    0.001    0.000 core.py:572(scale)
     6362    0.001    0.000    0.001    0.000 core.py:579(bases)
     6101    0.002    0.000    0.002    0.000 core.py:586(powers)
        2    0.000    0.000    0.004    0.002 core.py:587(strptime)
        1    0.000    0.000    0.000    0.000 core.py:589(EvalTrace)
    33987    0.006    0.000    0.006    0.000 core.py:591(pure)
      246    0.000    0.000    0.000    0.000 core.py:593(filled)
      437    0.000    0.000    0.006    0.000 core.py:593(to_string)
17717/17358    0.036    0.000    9.228    0.001 core.py:594(process_primitive)
      660    0.002    0.000    0.533    0.001 core.py:597(process_call)
        1    0.000    0.000    0.016    0.016 core.py:6(<module>)
      232    0.001    0.000    0.003    0.000 core.py:607(__format__)
       20    0.000    0.000    0.000    0.000 core.py:607(ab)
      176    0.000    0.000    0.003    0.000 core.py:61(check_errwarn)
        1    0.000    0.000    0.000    0.000 core.py:610(MainTrace)
        1    0.000    0.000    0.000    0.000 core.py:6112(mvoid)
      532    0.001    0.000    0.003    0.000 core.py:614(_normalize_equivalencies)
       22    0.000    0.000    0.000    0.000 core.py:615(__init__)
        4    0.000    0.000    0.000    0.000 core.py:615(colnames)
       84    0.000    0.000    0.000    0.000 core.py:618(<genexpr>)
      364    0.000    0.000    0.000    0.000 core.py:623(__hash__)
       40    0.000    0.000    0.000    0.000 core.py:624(get_col_type)
        1    0.000    0.000    0.000    0.000 core.py:6306(MaskedConstant)
        8    0.000    0.000    0.000    0.000 core.py:6310(__has_singleton)
        2    0.000    0.000    0.000    0.000 core.py:6316(__new__)
        2    0.000    0.000    0.000    0.000 core.py:632(check_column_names)
    21113    0.035    0.000    0.068    0.000 core.py:632(with_cur_sublevel)
        2    0.000    0.000    0.000    0.000 core.py:6334(__array_finalize__)
        1    0.000    0.000    0.000    0.000 core.py:635(TraceStack)
        4    0.000    0.000    0.000    0.000 core.py:6398(__setattr__)
        8    0.000    0.000    0.000    0.000 core.py:64(<genexpr>)
      535    0.001    0.000    0.001    0.000 core.py:64(_normalize_equivalencies)
        1    0.000    0.000    0.000    0.000 core.py:640(__init__)
        5    0.016    0.003    0.016    0.003 core.py:6402(c2i06a)
      309    0.001    0.000    0.004    0.000 core.py:641(__pow__)
       12    0.000    0.000    0.004    0.000 core.py:6415(array)
      214    0.001    0.000    0.001    0.000 core.py:642(writeable)
       27    0.000    0.000    0.000    0.000 core.py:6432(is_masked)
  572/564    0.002    0.000    0.046    0.000 core.py:645(__div__)
       14    0.000    0.000    0.000    0.000 core.py:645(next_level)
       75    0.000    0.000    0.000    0.000 core.py:647(format)
       14    0.000    0.000    0.000    0.000 core.py:648(push)
        1    0.000    0.000    0.000    0.000 core.py:6490(_extrema_operation)
        2    0.000    0.000    0.000    0.000 core.py:6499(__init__)
       14    0.000    0.000    0.000    0.000 core.py:651(pop)
        1    0.000    0.000    0.000    0.000 core.py:66(Jaxpr)
        1    0.000    0.000    0.000    0.000 core.py:6607(_frommethod)
        2    0.000    0.000    0.000    0.000 core.py:661(__rdiv__)
       26    0.000    0.000    0.001    0.000 core.py:6618(__init__)
       26    0.000    0.000    0.001    0.000 core.py:6623(getdoc)
        1    0.000    0.000    0.000    0.000 core.py:664(Sublevel)
        2    0.000    0.000    0.000    0.000 core.py:664(format)
      182    0.001    0.000    0.001    0.000 core.py:666(getdata)
        1    0.000    0.000    0.000    0.000 core.py:668(TraceState)
        1    0.000    0.000    0.000    0.000 core.py:670(BaseData)
        1    0.000    0.000    0.000    0.000 core.py:673(__init__)
1145/1144    0.002    0.000    0.015    0.000 core.py:683(__mul__)
        1    0.000    0.000    0.000    0.000 core.py:688(ThreadLocalState)
        2    0.000    0.000    0.000    0.000 core.py:688(__init__)
        1    0.000    0.000    0.000    0.000 core.py:689(__init__)
        6    0.000    0.000    0.000    0.000 core.py:7001(reshape)
      408    0.003    0.000    0.010    0.000 core.py:701(__rmul__)
        5    0.001    0.000    0.001    0.000 core.py:7035(c2tcio)
    21142    0.013    0.000    0.013    0.000 core.py:708(cur_sublevel)
       28    0.000    0.000    0.000    0.000 core.py:711(new_main)
       10    0.000    0.000    0.000    0.000 core.py:719(__rlshift__)
        2    0.001    0.000    0.001    0.000 core.py:719(get_data_lines)
       65    0.000    0.000    0.000    0.000 core.py:72(__init__)
        2    0.000    0.000    0.000    0.000 core.py:731(get_str_vals)
     9275    0.007    0.000    0.010    0.000 core.py:732(__hash__)
     1464    0.001    0.000    0.001    0.000 core.py:735(<listcomp>)
     1464    0.001    0.000    0.001    0.000 core.py:736(<listcomp>)
        2    0.000    0.000    0.133    0.066 core.py:736(masks)
       14    0.000    0.000    0.000    0.000 core.py:737(new_base_main)
      911    0.001    0.000    0.008    0.000 core.py:740(__eq__)
        2    0.000    0.000    0.000    0.000 core.py:747(_set_fill_values)
      375    0.000    0.000    0.001    0.000 core.py:751(scale)
     1338    0.004    0.000    0.004    0.000 core.py:755(new_sublevel)
       20    0.000    0.000    0.034    0.002 core.py:756(_set_scale)
      177    0.000    0.000    0.002    0.000 core.py:759(__ne__)
     1034    0.002    0.000    0.006    0.000 core.py:770(maybe_new_sublevel)
22018/21836    0.017    0.000    0.034    0.000 core.py:775(full_lower)
        6    0.000    0.000    0.000    0.000 core.py:778(is_string_or_list_of_strings)
      529    0.002    0.000    0.012    0.000 core.py:779(is_equivalent)
    21103    0.077    0.000    0.227    0.000 core.py:781(find_top_trace)
    24669    0.021    0.000    0.036    0.000 core.py:782(<genexpr>)
       42    0.000    0.000    0.000    0.000 core.py:787(<genexpr>)
        2    0.003    0.002    0.132    0.066 core.py:791(_set_masks)
        1    0.000    0.000    0.000    0.000 core.py:792(_DomainCheckInterval)
        1    0.000    0.000    0.000    0.000 core.py:793(AbstractValue)
       42    0.000    0.000    0.000    0.000 core.py:794(<genexpr>)
     5353    0.128    0.000    0.128    0.000 core.py:796(<genexpr>)
        1    0.000    0.000    0.003    0.003 core.py:8(<module>)
        3    0.000    0.000    0.000    0.000 core.py:801(__init__)
        1    0.000    0.000    0.000    0.000 core.py:8045(_convert2ma)
        8    0.000    0.000    0.000    0.000 core.py:8058(__init__)
        8    0.000    0.000    0.000    0.000 core.py:8063(getdoc)
      692    0.001    0.000    0.009    0.000 core.py:810(_is_equivalent)
      109    0.000    0.000    0.000    0.000 core.py:810(precision)
        1    0.000    0.000    0.000    0.000 core.py:813(Bot)
        1    0.000    0.000    0.000    0.000 core.py:817(AbstractUnit)
        1    0.000    0.000    0.000    0.000 core.py:817(_DomainTan)
       32    0.000    0.000    0.000    0.000 core.py:818(precision)
        1    0.000    0.000    0.000    0.000 core.py:825(__init__)
      109    0.000    0.000    0.000    0.000 core.py:826(in_subfmt)
      120    0.000    0.000    0.000    0.000 core.py:829(lattice_join)
       32    0.000    0.000    0.000    0.000 core.py:834(in_subfmt)
        1    0.000    0.000    0.000    0.000 core.py:835(_DomainSafeDivide)
        6    0.000    0.000    0.000    0.000 core.py:841(__init__)
        3    0.000    0.000    0.000    0.000 core.py:841(_apply_equivalencies)
      123    0.000    0.000    0.000    0.000 core.py:841(out_subfmt)
        7    0.000    0.000    0.000    0.000 core.py:843(convert_numpy)
       32    0.000    0.000    0.000    0.000 core.py:848(out_subfmt)
      737    0.001    0.000    0.001    0.000 core.py:855(shape)
        1    0.003    0.003    0.003    0.003 core.py:8551(nut06a)
        1    0.000    0.000    0.000    0.000 core.py:856(_DomainGreater)
    16080    0.044    0.000    0.317    0.000 core.py:858(concrete_aval)
        3    0.000    0.000    0.000    0.000 core.py:862(__init__)
17671/16260    0.016    0.000    0.342    0.000 core.py:865(get_aval)
        1    0.000    0.000    0.000    0.000 core.py:872(_DomainGreaterEqual)
        6    0.000    0.000    0.000    0.000 core.py:873(get_err_str)
        1    0.000    0.000    0.000    0.000 core.py:875(Unit)
        2    0.000    0.000    0.000    0.000 core.py:878(__init__)
        1    0.000    0.000    0.000    0.000 core.py:8790(obl06)
        1    0.000    0.000    0.000    0.000 core.py:880(UnitVar)
        1    0.000    0.000    0.000    0.000 core.py:883(__init__)
       12    0.000    0.000    0.000    0.000 core.py:884(aval)
        1    0.000    0.000    0.000    0.000 core.py:8855(obl80)
        1    0.000    0.000    0.000    0.000 core.py:888(_MaskedUFunc)
        4    0.000    0.000    0.000    0.000 core.py:889(<lambda>)
       52    0.000    0.000    0.001    0.000 core.py:889(__init__)
      446    0.001    0.000    0.003    0.000 core.py:890(_get_converter)
        1    0.000    0.000    0.000    0.000 core.py:891(ConcretizationTypeError)
        1    0.000    0.000    0.000    0.000 core.py:898(_MaskedUnaryOperation)
      446    0.001    0.000    0.001    0.000 core.py:899(<lambda>)
        1    0.000    0.000    0.062    0.062 core.py:9(<module>)
        8    0.000    0.000    0.000    0.000 core.py:902(concretization_function_error)
       40    0.000    0.000    0.200    0.005 core.py:903(generic_converter)
      218    0.000    0.000    0.000    0.000 core.py:906(_shaped_like_input)
        1    0.000    0.000    0.000    0.000 core.py:91(MaskedArrayFutureWarning)
        1    0.000    0.000    0.000    0.000 core.py:911(BaseOutputter)
        4    0.000    0.000    0.000    0.000 core.py:914(concrete_or_error)
       26    0.000    0.000    0.000    0.000 core.py:916(__init__)
        4    0.000    0.000    0.000    0.000 core.py:917(<lambda>)
       40    0.000    0.000    0.000    0.000 core.py:918(_validate_and_copy)
     1742    0.006    0.000    0.016    0.000 core.py:920(_to)
        1    0.000    0.000    0.000    0.000 core.py:926(UnshapedArray)
        4    0.000    0.000    0.000    0.000 core.py:93(__init__)
       46    0.000    0.000    0.000    0.000 core.py:93(jaxprs_in_params)
    35371    0.046    0.000    0.046    0.000 core.py:930(__init__)
      103    0.000    0.000    0.002    0.000 core.py:931(jd1)
        2    0.000    0.000    0.201    0.100 core.py:937(_convert_vals)
      535    0.000    0.000    0.001    0.000 core.py:938(__ne__)
      103    0.000    0.000    0.001    0.000 core.py:939(jd2)
     2453    0.001    0.000    0.001    0.000 core.py:946(<genexpr>)
       12    0.000    0.000    0.002    0.000 core.py:947(to_value)
      452    0.001    0.000    0.006    0.000 core.py:953(to)
        1    0.000    0.000    0.000    0.000 core.py:972(_MaskedBinaryOperation)
        1    0.000    0.000    0.000    0.000 core.py:978(TableOutputter)
        1    0.000    0.000    0.000    0.000 core.py:985(ShapedArray)
        2    0.000    0.000    0.215    0.107 core.py:987(__call__)
    35371    0.067    0.000    0.268    0.000 core.py:989(__init__)
        2    0.000    0.000    0.001    0.001 core.py:992(<listcomp>)
       18    0.000    0.000    0.001    0.000 core.py:992(__init__)
     2796    0.002    0.000    0.002    0.000 core.py:993(<lambda>)
        8    0.000    0.000    0.000    0.000 core.py:994(<lambda>)
        2    0.000    0.000    0.000    0.000 core.py:995(<listcomp>)
        1    0.000    0.000    0.000    0.000 csc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 csc.py:16(csc_matrix)
        1    0.000    0.000    0.009    0.009 csr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 csr.py:17(csr_matrix)
        1    0.000    0.000    0.000    0.000 csv.py:131(DictWriter)
        1    0.000    0.000    0.000    0.000 csv.py:166(Sniffer)
        1    0.000    0.000    0.000    0.000 csv.py:24(Dialect)
        1    0.000    0.000    0.001    0.001 csv.py:4(<module>)
        1    0.000    0.000    0.000    0.000 csv.py:55(excel)
        1    0.000    0.000    0.000    0.000 csv.py:65(excel_tab)
        1    0.000    0.000    0.000    0.000 csv.py:70(unix_dialect)
        1    0.000    0.000    0.000    0.000 csv.py:81(DictReader)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:179(_ndptr)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:200(_concrete_ndptr)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:359(_get_scalar_type_map)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:370(<dictcomp>)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:51(<module>)
        1    0.000    0.000    0.000    0.000 cuda_prng.py:16(<module>)
        1    0.000    0.000    0.001    0.001 cupy.py:3(<module>)
        1    0.000    0.000    0.000    0.000 cusolver.py:16(<module>)
       12    0.000    0.000    0.000    0.000 custom_derivatives.py:116(__init__)
       12    0.000    0.000    0.000    0.000 custom_derivatives.py:122(defjvp)
        4    0.000    0.000    0.000    0.000 custom_derivatives.py:156(defjvps)
        1    0.000    0.000    0.001    0.001 custom_derivatives.py:16(<module>)
        1    0.000    0.000    0.000    0.000 custom_derivatives.py:266(CustomJVPCallPrimitive)
        1    0.000    0.000    0.000    0.000 custom_derivatives.py:378(custom_vjp)
        1    0.000    0.000    0.000    0.000 custom_derivatives.py:565(CustomVJPCallPrimitive)
        1    0.000    0.000    0.000    0.000 custom_derivatives.py:76(custom_jvp)
        1    0.000    0.000    0.000    0.000 custom_derivatives.py:825(Residuals)
        1    0.000    0.000    0.000    0.000 cyaml.py:3(<module>)
       17    0.000    0.000    0.000    0.000 cycler.py:112(__init__)
