         314237720 function calls (309171621 primitive calls) in 2552.880 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
11644397/9940132 1876.145    0.000 1927.347    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
    55800    0.100    0.000    1.781    0.000 lax.py:6320(_abstractify)
    27900    0.100    0.000    0.217    0.000 xla.py:869(_xla_call_jvp_update_params)
    18660    0.100    0.000    5.186    0.000 lax_numpy.py:442(fn)
    65100    0.099    0.000    4.449    0.000 <__array_function__ internals>:2(insert)
   299009    0.098    0.000    0.098    0.000 ad.py:245(is_undefined_primal)
   468197    0.098    0.000    0.098    0.000 {method 'extend' of 'list' objects}
150514/127468    0.097    0.000    0.166    0.000 artist.py:219(stale)
   168178    0.097    0.000    0.097    0.000 ad.py:402(full_lower)
        1    0.096    0.096 2540.178 2540.178 _minimize.py:44(minimize)
    11987    0.096    0.000    0.096    0.000 {built-in method posix.lstat}
     9300    0.095    0.000    7.508    0.001 lax_numpy.py:1728(clip)
   234302    0.092    0.000    0.092    0.000 lax_numpy.py:4462(<genexpr>)
   120914    0.091    0.000    0.091    0.000 core.py:1163(apply_todos)
   242140    0.091    0.000    0.091    0.000 linear_util.py:85(__init__)
    65168    0.089    0.000    0.089    0.000 xla.py:240(<listcomp>)
   102619    0.088    0.000    0.240    0.000 api.py:2173(_check_arg)
   308137    0.088    0.000    0.088    0.000 fromnumeric.py:93(_take_dispatcher)
    65105    0.084    0.000    0.468    0.000 lax_numpy.py:1653(<listcomp>)
     9828    0.083    0.000    0.404    0.000 lax.py:2052(naryop_dtype_rule)
   143809    0.082    0.000    0.168    0.000 __init__.py:811(__getitem__)
    90634    0.082    0.000    0.752    0.000 _asarray.py:88(asanyarray)
    21765    0.082    0.000    0.242    0.000 quantity.py:547(_new_view)
   467728    0.082    0.000    0.094    0.000 {method 'add' of 'set' objects}
   130444    0.082    0.000    0.145    0.000 numeric.py:1323(<listcomp>)
     3360    0.081    0.000    0.682    0.000 lines.py:273(__init__)
    27903    0.080    0.000   28.957    0.001 lax_numpy.py:1599(where)
      987    0.080    0.000    0.370    0.000 <frozen importlib._bootstrap_external>:914(get_data)
    81584    0.079    0.000    0.083    0.000 {built-in method _abc._abc_instancecheck}
    27907    0.079    0.000    0.089    0.000 util.py:74(split_list)
   121621    0.079    0.000    0.079    0.000 lax.py:3509(<listcomp>)
    46873    0.079    0.000    0.207    0.000 <__array_function__ internals>:2(where)
    93622    0.079    0.000    0.255    0.000 linear_util.py:194(transformation)
   111602    0.078    0.000    0.078    0.000 ad.py:433(<genexpr>)
   177324    0.077    0.000    0.077    0.000 partial_eval.py:585(<listcomp>)
    19061    0.076    0.000    0.116    0.000 lax.py:6016(_check_same_dtypes)
    65222    0.076    0.000    0.076    0.000 {method 'transpose' of 'numpy.ndarray' objects}
    55813    0.075    0.000    0.075    0.000 util.py:242(wrap_name)
    55800    0.074    0.000   16.752    0.000 lax.py:4201(_gather_jvp_rule)
    55440    0.073    0.000    0.083    0.000 core.py:626(__eq__)
     9486    0.073    0.000    0.084    0.000 lax.py:71(_try_broadcast_shapes)
     9810    0.073    0.000    0.231    0.000 quantity.py:1026(__getitem__)
    27948    0.071    0.000    0.071    0.000 core.py:299(extract_call_jaxpr)
   242140    0.070    0.000    0.070    0.000 linear_util.py:88(store)
     9265    0.069    0.000    0.069    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
      619    0.068    0.000    0.073    0.000 cycler.py:349(by_key)
    45951    0.067    0.000    0.069    0.000 {built-in method builtins.min}
       31    0.066    0.002    0.067    0.002 core.py:4846(epv00)
    11545    0.066    0.000    0.180    0.000 converters.py:125(converters_and_unit)
    37203    0.065    0.000    0.065    0.000 linear_util.py:257(_most_recent_entry)
     4320    0.065    0.000    0.083    0.000 __init__.py:1679(normalize_kwargs)
    27900    0.065    0.000    0.088    0.000 partial_eval.py:245(<listcomp>)
        1    0.063    0.063    0.121    0.121 backend_bases.py:3261(new_figure_manager_given_figure)
    56439    0.062    0.000    0.062    0.000 lax.py:1987(<lambda>)
2792/2696    0.060    0.000    0.379    0.000 {built-in method builtins.__build_class__}
    74400    0.060    0.000    0.086    0.000 api.py:301(<genexpr>)
    27900    0.059    0.000    0.110    0.000 partial_eval.py:847(_zip_knowns)
    81584    0.058    0.000    0.141    0.000 abc.py:137(__instancecheck__)
46505/46409    0.058    0.000    0.095    0.000 {method 'view' of 'numpy.ndarray' objects}
    46861    0.058    0.000    0.400    0.000 lax_numpy.py:4191(_int)
   120891    0.057    0.000    0.057    0.000 core.py:1172(__eq__)
    83695    0.057    0.000    0.140    0.000 core.py:938(__ne__)
   149500    0.056    0.000    0.056    0.000 function_base.py:4221(_delete_dispatcher)
    27900    0.056    0.000    0.241    0.000 partial_eval.py:219(<listcomp>)
    37696    0.056    0.000    0.121    0.000 quantity.py:1447(__array_function__)
    65100    0.055    0.000    0.055    0.000 lax_numpy.py:4215(<listcomp>)
    19827    0.055    0.000    7.301    0.000 lax.py:351(mul)
   112321    0.055    0.000    0.055    0.000 lax_numpy.py:4466(<genexpr>)
    93011    0.054    0.000    0.064    0.000 lax.py:4190(<genexpr>)
    65104    0.054    0.000    0.215    0.000 lax_numpy.py:1655(<listcomp>)
   131281    0.053    0.000    0.075    0.000 lax.py:3505(<genexpr>)
     7502    0.052    0.000    0.081    0.000 artist.py:74(__init__)
   149958    0.052    0.000    0.052    0.000 multiarray.py:1043(copyto)
    69267    0.052    0.000    0.052    0.000 {method 'setdefault' of 'dict' objects}
    27900    0.051    0.000    0.071    0.000 partial_eval.py:225(<listcomp>)
    38403    0.051    0.000    0.715    0.000 fixedwidth.py:37(__call__)
    18640    0.050    0.000    1.974    0.000 lax_numpy.py:276(_promote_dtypes_inexact)
    10321    0.050    0.000    0.201    0.000 artist.py:942(update)
    46810    0.048    0.000    0.127    0.000 api.py:2179(_valid_jaxtype)
     9340    0.048    0.000    0.850    0.000 lax_numpy.py:325(_promote_args_inexact)
     9300    0.048    0.000    4.736    0.001 lax_numpy.py:4801(searchsorted)
    37696    0.048    0.000    0.065    0.000 {function Quantity.__array_function__ at 0x1158b3620}
    55811    0.046    0.000    0.051    0.000 lax.py:4065(_sorted_dims_in_range)
   111600    0.044    0.000    0.044    0.000 ad.py:293(<genexpr>)
2013/1982    0.044    0.000    0.066    0.000 core.py:2126(_expand_and_gather)
     9209    0.044    0.000    0.127    0.000 lax.py:3331(_concatenate_dtype_rule)
    18640    0.044    0.000    0.625    0.000 lax_numpy.py:281(<listcomp>)
    55834    0.043    0.000    0.043    0.000 contextlib.py:352(__init__)
    65361    0.042    0.000    0.042    0.000 {method 'item' of 'numpy.ndarray' objects}
    18939    0.042    0.000    2.427    0.000 lax.py:105(neg)
    75031    0.042    0.000    0.042    0.000 {method 'insert' of 'list' objects}
   150004    0.042    0.000    0.042    0.000 multiarray.py:469(can_cast)
     7966    0.042    0.000    0.085    0.000 column.py:971(__setitem__)
    27900    0.042    0.000    0.064    0.000 ad.py:320(<listcomp>)
    27900    0.040    0.000    0.083    0.000 partial_eval.py:223(<listcomp>)
    45586    0.039    0.000    0.055    0.000 quantity.py:405(__array_finalize__)
     9828    0.039    0.000    0.147    0.000 lax.py:2075(_broadcasting_shape_rule)
    65256    0.039    0.000    0.039    0.000 ad.py:516(instantiate_zeros)
        1    0.039    0.039 2554.036 2554.036 hatp20profile.py:1(<module>)
     9300    0.038    0.000    2.591    0.000 lax.py:363(max)
    58912    0.038    0.000    0.248    0.000 lax.py:2055(<genexpr>)
      131    0.038    0.000    0.038    0.000 {built-in method posix.listdir}
     2589    0.037    0.000    0.067    0.000 inspect.py:613(cleandoc)
    29919    0.037    0.000    0.037    0.000 {method 'reshape' of 'numpy.ndarray' objects}
 1775/368    0.037    0.000    0.102    0.000 sre_parse.py:475(_parse)
     1197    0.037    0.000    0.054    0.000 xla.py:1105(_value)
    10385    0.037    0.000    0.042    0.000 transforms.py:164(set_children)
    19061    0.036    0.000    0.036    0.000 lax.py:6026(<setcomp>)
17228/16995    0.036    0.000    0.039    0.000 {method 'format' of 'str' objects}
    55804    0.036    0.000    0.047    0.000 core.py:623(__hash__)
56409/56245    0.033    0.000    0.046    0.000 {built-in method builtins.hasattr}
      480    0.033    0.000    0.653    0.001 ticker.py:2019(_raw_ticks)
    83700    0.033    0.000    0.041    0.000 partial_eval.py:214(<genexpr>)
     9765    0.033    0.000    1.858    0.000 ad.py:492(bilinear_transpose)
    27900    0.032    0.000    0.032    0.000 ad.py:295(<listcomp>)
     9300    0.032    0.000    2.174    0.000 ad.py:487(<lambda>)
        1    0.032    0.032    0.033    0.033 backend_macosx.py:139(_init_toolbar)
    93473    0.032    0.000    0.052    0.000 ad.py:191(write_primal)
    21250    0.032    0.000    0.062    0.000 __init__.py:2018(_setattr_cm)
     1440    0.032    0.000    0.162    0.000 lines.py:667(recache)
   1621/1    0.032    0.000 2554.036 2554.036 {built-in method builtins.exec}
     9707    0.031    0.000    0.057    0.000 quantity.py:822(__getattr__)
     9301    0.031    0.000    8.454    0.001 core.py:496(__sub__)
    27902    0.031    0.000    0.043    0.000 ad_util.py:78(<lambda>)
    66063    0.031    0.000    0.031    0.000 function_base.py:1143(_diff_dispatcher)
    18600    0.031    0.000    0.051    0.000 core.py:829(lattice_join)
     9340    0.030    0.000    2.703    0.000 lax_numpy.py:521(true_divide)
      155    0.029    0.000  431.501    2.784 loss.py:4(L2Loss)
    28395    0.029    0.000    0.178    0.000 lax.py:2033(<genexpr>)
      339    0.029    0.000    0.080    0.000 doccer.py:10(docformat)
   145616    0.029    0.000    0.029    0.000 {function RcParams.__getitem__ at 0x1146661e0}
   120909    0.029    0.000    0.029    0.000 core.py:1171(__hash__)
     9303    0.029    0.000    0.063    0.000 lax_numpy.py:221(_np_array)
    10117    0.029    0.000    0.029    0.000 {method 'splitlines' of 'str' objects}
     9145    0.028    0.000   10.285    0.001 lax_numpy.py:3313(append)
    27900    0.028    0.000    0.039    0.000 partial_eval.py:849(<listcomp>)
     9301    0.027    0.000    7.268    0.001 core.py:494(__add__)
     9300    0.027    0.000    2.022    0.000 lax.py:389(eq)
     9341    0.027    0.000    1.824    0.000 lax.py:355(div)
     9327    0.027    0.000    1.642    0.000 lax.py:401(gt)
     9467    0.027    0.000    0.217    0.000 lax.py:2032(unop_dtype_rule)
     9300    0.027    0.000    2.112    0.000 lax.py:370(min)
   177324    0.027    0.000    0.027    0.000 typing.py:890(cast)
    65222    0.026    0.000    0.026    0.000 numeric.py:1399(<listcomp>)
    14328    0.026    0.000    0.041    0.000 quantity.py:691(to_value)
    27900    0.026    0.000    0.026    0.000 partial_eval.py:174(<listcomp>)
      370    0.026    0.000    0.026    0.000 {built-in method builtins.compile}
    37218    0.026    0.000    0.046    0.000 linear_util.py:131(__name__)
     1080    0.026    0.000    1.201    0.001 axis.py:56(__init__)
   150574    0.026    0.000    0.026    0.000 artist.py:774(get_animated)
15972/6964    0.026    0.000    0.031    0.000 transforms.py:137(_invalidate_internal)
    23899    0.026    0.000    0.032    0.000 quantity.py:612(_set_unit)
    12379    0.025    0.000    0.043    0.000 posixpath.py:75(join)
10975/4928    0.025    0.000    0.132    0.000 core.py:1801(__call__)
     9145    0.024    0.000    0.031    0.000 lax.py:3340(<listcomp>)
    33120    0.024    0.000    0.032    0.000 __init__.py:2157(_check_in_list)
     9209    0.024    0.000    0.040    0.000 lax.py:3312(<setcomp>)
      300    0.024    0.000    0.024    0.000 {method 'draw_glyphs_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
    27900    0.024    0.000    0.024    0.000 xla.py:871(<listcomp>)
    27900    0.023    0.000    0.023    0.000 api.py:305(<genexpr>)
     9696    0.023    0.000    0.032    0.000 helpers.py:28(get_converter)
        1    0.023    0.023    0.056    0.056 backend_macosx.py:115(__init__)
    55800    0.023    0.000    0.023    0.000 xla.py:182(<lambda>)
    83122    0.023    0.000    0.023    0.000 {method 'startswith' of 'str' objects}
    27909    0.023    0.000    0.023    0.000 xla.py:863(<listcomp>)
     1687    0.023    0.000    0.188    0.000 <frozen importlib._bootstrap_external>:1356(find_spec)
     9145    0.022    0.000    0.022    0.000 {method 'repeat' of 'numpy.ndarray' objects}
     9972    0.022    0.000    0.022    0.000 {method 'astype' of 'numpy.ndarray' objects}
    10269    0.022    0.000    0.052    0.000 helpers.py:45(get_converters_and_unit)
     3060    0.022    0.000    0.105    0.000 font_manager.py:620(__init__)
    28410    0.022    0.000    0.022    0.000 transforms.py:82(__init__)
    65100    0.022    0.000    0.022    0.000 function_base.py:4432(_insert_dispatcher)
    17956    0.021    0.000    0.036    0.000 transforms.py:1683(__init__)
    16954    0.021    0.000    0.191    0.000 fromnumeric.py:2189(any)
     9209    0.021    0.000    0.021    0.000 lax.py:3318(<listcomp>)
    65222    0.021    0.000    0.021    0.000 numeric.py:1332(_moveaxis_dispatcher)
      986    0.020    0.000    0.675    0.001 <frozen importlib._bootstrap_external>:793(get_code)
    27900    0.020    0.000    0.020    0.000 xla.py:878(<listcomp>)
    46873    0.020    0.000    0.020    0.000 multiarray.py:312(where)
     9455    0.020    0.000    1.321    0.000 lax.py:2477(<lambda>)
      142    0.020    0.000  502.582    3.539 linesearch.py:82(phi)
     8724    0.020    0.000    0.020    0.000 {method 'copy' of 'numpy.ndarray' objects}
      155    0.020    0.000  109.272    0.705 ad.py:118(unbound_vjp)
    31924    0.019    0.000    0.024    0.000 artist.py:338(pchanged)
     9265    0.019    0.000    0.241    0.000 fromnumeric.py:2358(cumsum)
    55800    0.019    0.000    0.019    0.000 ad.py:249(<lambda>)
    18640    0.019    0.000    0.209    0.000 lax_numpy.py:283(_to_inexact_dtype)
     1125    0.019    0.000    0.175    0.000 posixpath.py:393(_joinrealpath)
      840    0.019    0.000    1.233    0.001 lines.py:751(draw)
11593/11536    0.019    0.000    0.112    0.000 quantity.py:488(_result_as_quantity)
     9455    0.018    0.000    1.348    0.000 lax.py:2161(<lambda>)
      964    0.018    0.000    0.022    0.000 sre_compile.py:276(_optimize_charset)
      150    0.018    0.000    0.098    0.001 core.py:2231(_add_prefixes)
     4080    0.018    0.000    0.141    0.000 markers.py:292(set_marker)
    10020    0.018    0.000    0.019    0.000 lax_numpy.py:4438(_is_slice_none)
     1440    0.018    0.000    0.024    0.000 transforms.py:2791(nonsingular)
    18600    0.018    0.000    0.069    0.000 ad_util.py:45(add_abstract)
     2580    0.018    0.000    0.140    0.000 text.py:121(__init__)
      474    0.017    0.000   10.522    0.022 partial_eval.py:523(trace_to_subjaxpr)
     9145    0.017    0.000    0.278    0.000 <__array_function__ internals>:2(tile)
     9265    0.017    0.000    0.276    0.000 <__array_function__ internals>:2(cumsum)
    16440    0.017    0.000    0.063    0.000 artist.py:49(_stale_axes_callback)
      120    0.017    0.000    0.017    0.000 {built-in method matplotlib._path.update_path_extents}
     3360    0.017    0.000    0.039    0.000 lines.py:1146(set_linestyle)
    27900    0.017    0.000    0.017    0.000 ad.py:222(<listcomp>)
    55834    0.017    0.000    0.017    0.000 contextlib.py:358(__exit__)
    18600    0.017    0.000    0.017    0.000 core.py:1016(join)
      480    0.016    0.000    0.065    0.000 ticker.py:767(_set_format)
     3120    0.016    0.000    0.018    0.000 font_manager.py:776(set_weight)
  140/107    0.016    0.000    0.229    0.002 {built-in method _imp.exec_dynamic}
    27900    0.016    0.000    0.016    0.000 ad.py:551(<listcomp>)
 2677/330    0.016    0.000    0.045    0.000 sre_compile.py:71(_compile)
        5    0.015    0.003    0.015    0.003 core.py:6402(c2i06a)
36971/36969    0.015    0.000    0.029    0.000 quantity.py:748(unit)
    16954    0.015    0.000    0.228    0.000 <__array_function__ internals>:2(any)
    46862    0.015    0.000    0.015    0.000 lax.py:3458(<genexpr>)
29141/29137    0.015    0.000    0.018    0.000 {method 'join' of 'str' objects}
        7    0.015    0.002    0.015    0.002 twodim_base.py:154(eye)
     2385    0.015    0.000    0.023    0.000 posixpath.py:331(normpath)
    10935    0.014    0.000    0.014    0.000 {method 'expandtabs' of 'str' objects}
5818/5787    0.014    0.000    0.089    0.000 core.py:2051(__init__)
     9300    0.014    0.000    0.322    0.000 lax.py:2476(<lambda>)
     1985    0.014    0.000    0.014    0.000 {method 'round' of 'numpy.ndarray' objects}
